Trip ID,User ID
730037,595909
730027,300015
730027,300014
730039,212220
730036,582975
730039,547731
730027,332605
730039,289481
730041,89088
730039,321169
730027,48315
730039,264271
730041,255453
730039,178953
730027,561931
730039,264268
730027,96797
730041,120749
730041,89113
730041,57914
730041,111817
730041,225553
730038,128739
730038,111125
730038,111663
730038,182914
730038,111698
730038,111788
730038,111658
730038,245783
730038,182913
730041,193265
730038,117802
730038,193263
730073,117423
730073,184798
730073,89642
730073,133777
730073,95062
730073,141094
730087,579903
730087,115580
730087,596007
730049,41917
730087,211144
730049,331596
730087,327020
730049,71689
730087,331480
730049,227919
730049,71768
730087,369926
730049,73483
730049,45394
730049,195531
730087,579913
730098,330040
730098,330031
730098,333298
730098,330050
730075,593935
730098,210238
730098,310025
730107,217677
730107,225907
730107,558544
730098,330551
730107,225882
730076,548324
730065,220348
730079,211436
730042,97304
730042,319952
730042,82735
730042,120852
730118,318614
730118,168131
730118,314395
730118,595653
730118,595040
730118,593765
730118,595655
730118,176555
730118,595004
730113,103516
730118,595672
730134,211576
730134,217785
730134,58202
730134,200290
730134,71097
730134,148269
730157,178284
730157,374605
730157,443976
730157,285323
730157,241889
730149,569571
730157,435588
730157,347065
730157,192775
730149,596031
730149,596029
730149,596036
730157,444037
730149,596038
730149,569599
730178,577468
730169,584471
730178,529492
730178,444043
730157,223168
730178,564255
730149,596028
730157,279853
730149,596044
730157,443982
730149,596076
730157,424798
730169,436610
730169,453311
730136,6662
730149,596126
730149,596034
730136,8051
730149,596032
730136,8052
730169,243980
730136,17812
730169,426694
730169,241859
730136,6666
730149,596045
730136,38572
730149,596066
730136,34887
730169,451907
730201,328886
730201,329593
730201,243882
730201,278513
730201,332645
730191,80918
730201,278521
730201,278585
730201,310952
730186,411621
730186,359000
730186,99316
730167,536376
730164,39896
730167,596139
730186,217809
730167,416724
730167,555297
730164,385367
730186,413669
730167,329366
730186,349666
730167,350000
730186,490607
730167,541385
730167,538460
730167,536359
730164,333411
730164,339429
730124,178815
730176,7176
730176,32135
730176,184373
730176,311438
730176,402770
730176,440972
730124,579855
730174,45064
730174,69572
730233,385556
730174,73777
730234,361070
730174,57312
730234,342906
730233,594252
730209,90785
730234,497683
730233,539598
730209,115906
730209,189357
730233,594104
730233,565966
730209,192585
730234,233322
730209,252902
730233,596093
730124,228478
730234,595761
730199,121955
730233,595619
730199,555157
730233,596169
730199,555134
730199,390298
730234,595750
730199,555136
730199,107259
730209,248616
730209,252801
730199,561596
730199,561600
730234,476725
730199,478504
730199,438097
730199,561614
730209,179986
730199,55287
730174,71250
730227,331525
730174,45014
730174,72886
730227,186094
730174,24298
730174,45396
730227,391329
730227,398187
730234,476731
730231,349646
730227,487608
730174,85015
730171,595412
730174,71057
730227,410637
730231,188339
730227,138643
730231,383242
730231,439152
730231,217002
730231,358996
730231,595960
730231,349648
730227,203690
730231,245658
730227,439039
730231,439052
730198,85594
730198,209319
730198,161821
730198,270146
730046,312345
730261,195676
730198,72919
730261,345578
730198,196701
730198,107517
730261,349645
730198,86445
730198,126664
730261,394134
730261,332584
730046,596133
730261,582876
730198,141498
730046,596122
730046,177110
730223,342949
730223,342646
730223,209660
730223,357073
730046,292154
730223,260637
730223,333307
730223,331541
730256,6395
730223,331119
730256,92558
730223,328891
730256,63591
730256,87646
730256,6338
730223,333377
730256,79578
730267,314217
730267,359384
730267,321128
730267,432205
730260,252453
730256,92560
730244,263551
730244,349641
730244,344420
730244,263215
730244,235233
730244,218033
730273,184695
730232,560237
730232,596180
730273,196520
730232,143033
730266,163107
730236,269947
730273,184574
730232,161551
730236,229833
730273,184854
730236,358937
730232,237793
730236,387046
730273,120747
730232,478903
730236,585502
730273,28343
730232,83316
730236,346347
730232,277248
730281,21597
730281,17760
730298,77262
730281,20531
730281,20957
730281,25307
730281,10358
730281,116611
730298,344890
730298,91119
730298,205233
730291,173109
730298,393855
730298,83502
730298,76701
730287,7614
730274,430106
730274,595913
730287,8083
730274,587067
730318,280024
730274,587041
730318,596226
730318,340767
730287,20049
730287,8086
730325,328817
730325,339507
730325,152017
730325,256420
730325,335916
730274,596255
730325,328848
730287,9137
730276,183141
730276,60332
730276,90539
730276,479782
730287,8026
730276,350494
730287,6515
730276,238385
730335,410551
730335,413244
730287,8028
730335,410492
730070,187990
730274,596253
730335,71096
730335,71093
730070,14509
730335,86047
730070,142911
730335,455772
730274,596259
730276,179495
730276,316063
730070,221885
730276,350484
730070,142912
730303,255291
730070,142913
730276,322466
730303,255232
730303,328869
730276,373557
730303,257063
730303,279405
730303,260029
730303,274004
730303,310027
730070,175989
730328,75705
730070,596209
730303,258055
730306,83448
730306,550589
730306,26267
730070,5951
730328,133774
730328,181038
730328,233369
730306,90249
730306,105002
730328,126608
730328,127654
730294,328830
730294,234281
730294,328921
730306,594603
730294,328832
730317,595600
730294,230186
730294,83751
730294,249646
730294,141093
730294,183197
730317,394346
730294,134958
730317,251990
730317,596230
730347,97363
730347,595691
730347,595685
730347,72914
730319,113136
730347,595644
730347,66678
730347,56301
730399,584116
730399,583184
730361,383089
730399,330729
730361,306011
730399,584046
730361,367170
730378,290350
730361,258082
730378,331387
730378,185648
730378,473682
730361,375465
730359,188803
730378,350922
730359,398890
730361,159880
730399,593483
730359,79357
730399,584041
730399,387495
730359,79247
730341,278574
730399,596299
730341,227684
730359,113404
730341,7861
730341,165988
730341,437246
730341,269149
730341,142671
730391,440309
730391,427674
730391,430211
730391,431477
730355,316295
730355,45169
730355,96716
730401,342616
730401,328857
730355,57666
730401,285905
730355,420253
730401,336092
730401,336098
730401,330010
730355,98008
730355,50842
730355,33589
730425,444130
730425,587562
730355,30972
730372,338463
730425,569212
730426,585681
730372,108499
730425,289038
730372,108497
730425,587556
730407,93253
730372,108506
730407,28366
730372,108498
730383,42225
730383,3974
730407,596323
730383,7714
730408,384773
730383,9025
730383,6154
730414,129411
730408,430096
730408,255358
730408,334529
730408,255360
730383,7760
730414,144621
730383,9100
730383,326966
730414,483448
730414,595710
730383,7781
730414,595704
730387,23194
730383,7435
730414,596362
730407,596321
730387,580151
730413,24837
730413,75965
730387,596309
730413,45027
730413,34022
730413,56091
730400,471894
730413,45354
730387,291596
730413,71053
730387,580152
730387,580164
730387,564673
730458,584173
730427,22079
730387,580172
730458,591364
730427,21261
730427,26619
730458,591392
730427,196405
730427,270016
730427,21126
730427,22594
730427,234819
730434,413492
730434,269148
730427,21125
730427,38942
730434,492010
730458,591363
730427,23332
730414,596372
730434,204941
730403,596030
730405,34296
730405,75322
730437,363267
730405,393977
730405,181047
730439,513005
730437,596326
730405,1735
730437,443688
730450,190146
730437,596319
730450,366279
730437,596320
730437,277937
730437,81269
730454,500536
730437,116438
730437,258013
730466,192797
730455,596369
730469,24398
730455,37788
730466,595570
730455,27730
730455,24858
730466,481778
730469,24549
730455,267334
730469,30555
730470,580212
730470,585554
730466,594167
730470,579932
730450,470230
730469,26158
730455,29731
730470,344894
730469,45398
730469,595634
730469,77189
730469,71500
730470,331588
730470,371642
730466,176481
730470,596387
730466,278390
730469,26498
730418,351059
730466,594144
730470,585556
730487,277896
730487,442124
730466,163107
730487,256100
730466,230059
730487,588138
730487,254818
730487,324153
730487,333317
730487,326638
730466,594146
730487,370382
730466,594195
730466,278394
730461,21304
730461,18927
730469,38363
730469,43792
730461,20846
730461,37025
730484,419600
730461,22821
730484,42346
730484,96345
730461,158706
730484,398981
730461,23099
730484,33299
730478,245870
730464,57914
730478,245855
730464,255453
730464,182913
730478,248306
730478,188199
730478,284499
730478,284409
730472,550747
730472,240242
730456,17424
730456,62481
730472,596393
730464,128739
730514,128165
730464,111788
730456,432123
730514,129411
730456,307619
730464,89113
730456,155906
730464,111698
730464,199930
730514,144621
730464,111658
730472,232481
730456,69357
730472,596422
730456,67059
730472,596365
730514,596372
730456,47037
730514,483448
730464,135494
730464,89088
730514,595704
730456,85201
730514,595710
730456,67058
730485,261843
730494,182510
730493,529972
730485,190416
730495,585858
730494,182519
730494,93975
730494,182518
730485,564563
730494,182512
730485,261844
730494,99370
730494,182515
730485,62753
730459,54984
730459,37748
730459,102758
730459,88763
730459,308741
730486,534517
730485,112349
730485,484923
730491,271640
730520,334226
730485,264295
730485,247463
730520,328896
730520,322323
730485,219003
730520,331910
730520,196394
730477,136023
730520,149914
730520,590986
730520,342944
730508,42017
730520,332475
730520,336494
730477,251254
730520,197442
730508,155763
730520,291598
730508,85510
730526,194403
730477,146917
730526,188076
730520,323728
730477,338538
730526,76096
730526,253819
730526,194307
730508,2267
730526,188087
730497,595900
730526,84846
730526,194305
730526,188063
730526,195540
730526,181212
730488,39534
730529,85218
730488,263531
730508,155764
730529,74278
730488,299087
730477,450055
730477,206078
730529,132338
730491,585876
730477,181026
730529,23068
730529,192002
730529,40259
730491,585874
730488,27748
730488,27892
730491,153069
730491,585880
730508,74681
730477,178866
730488,24251
730488,226307
730515,345753
730515,328714
730515,197966
730491,596458
730515,318738
730542,440309
730542,596450
730515,197748
730542,431477
730515,341808
730515,258673
730542,427674
730542,430211
730489,264150
730489,22183
730528,419669
730515,309551
730528,271246
730528,490556
730515,181219
730489,65914
730515,258679
730528,333362
730528,435863
730549,362754
730549,213517
730515,369435
730515,258672
730489,63241
730489,188221
730489,465194
730468,8943
730528,49746
730528,112051
730528,301469
730528,183079
730528,109587
730533,328617
730557,180267
730557,240015
730557,240016
730550,331694
730533,552088
730557,320541
730533,246222
730557,20643
730550,596451
730533,142088
730550,302789
730533,209809
730557,338666
730533,186231
730550,594998
730557,11793
730550,135046
730489,596463
730557,38338
730468,8258
730551,339977
730557,423192
730468,19828
730468,6252
730557,60937
730551,252909
730468,9037
730551,342908
730551,262470
730551,355915
730567,375363
730551,336304
730551,335753
730551,536546
730551,256940
730551,328865
730567,334983
730551,257969
730577,596461
730562,166524
730562,131471
730507,596438
730562,52271
730562,32196
730562,272823
730507,289970
730507,293598
730562,28341
730507,267673
730566,347762
730571,103516
730566,192620
730507,273489
730566,113029
730566,85097
730555,596448
730566,105143
730507,596345
730507,596337
730489,199529
730555,74062
730575,236014
730578,71250
730578,71057
730578,45014
730578,73777
730578,57366
730575,80475
730575,588377
730544,89226
730578,58718
730575,365001
730575,221973
730544,194876
730578,45064
730544,184317
730578,73436
730544,130328
730561,580317
730544,69453
730561,580316
730541,20477
730561,580313
730541,21906
730544,118257
730541,8554
730561,414980
730561,580318
730561,584551
730561,582820
730554,37876
730584,46066
730590,596437
730584,193602
730584,39448
730554,62839
730584,538066
730607,500878
730584,138035
730584,142909
730584,23266
730584,19985
730554,49928
730592,10805
730554,23916
730554,65610
730554,20627
730580,595909
730581,183527
730581,174271
730581,185272
730581,210784
730581,186417
730602,93857
730605,440543
730605,132577
730602,246087
730602,71489
730605,440550
730597,211436
730605,596507
730605,190040
730605,374476
730605,271826
730605,440542
730609,497072
730608,449106
730609,595381
730618,115580
730618,482020
730618,579913
730618,596007
730618,579903
730608,190346
730618,331480
730608,211328
730608,211222
730618,327020
730608,138369
730618,595956
730618,596068
730618,596067
730624,129235
730624,222620
730609,596498
730624,98902
730618,211144
730609,333909
730609,381486
730618,596064
730608,210954
730609,431929
730609,591446
730624,112371
730609,372680
730608,211227
730618,369926
730608,203756
730632,585880
730632,585876
730632,153069
730632,596458
730632,585874
730632,271640
730636,286007
730624,229827
730636,377431
730624,98905
730636,186508
730628,334886
730636,253260
730628,353454
730628,463337
730628,376030
730628,335668
730598,564587
730628,578228
730624,232909
730647,436855
730647,430613
730628,403737
730611,595371
730634,50169
730647,471589
730634,596518
730634,160721
730646,165988
730634,596519
730634,477438
730646,278574
730646,7861
730646,437246
730646,269149
730634,546453
730652,74428
730652,150025
730646,142671
730652,75819
730591,355484
730591,428746
730641,596514
730652,74427
730652,243493
730652,73707
730656,596524
730652,73703
730591,391589
730591,211590
730638,593287
730652,71632
730649,9067
730649,8873
730649,8187
730652,72557
730649,97198
730649,8872
730649,9383
730649,9380
730649,9125
730652,74677
730652,73739
730649,8877
730654,358363
730652,119119
730652,73391
730652,76692
730654,249785
730670,373808
730663,488872
730670,402679
730662,594294
730662,562904
730661,99777
730660,147188
730660,156780
730660,147166
730661,79792
730670,437685
730660,560888
730661,100563
730661,334829
730661,410411
730661,239264
730670,596548
730663,526653
730670,592750
730670,596550
730663,184953
730670,400740
730661,104214
730676,390071
730664,189627
730664,429950
730664,94291
730664,596282
730664,399009
730672,211317
730672,215861
730672,191131
730672,275654
730672,211332
730688,235225
730688,219033
730664,189641
730664,574238
730664,138407
730688,269838
730664,582534
730688,130706
730688,109271
730684,595020
730691,87928
730688,85184
730693,233168
730693,528212
730693,528826
730688,594844
730693,413192
730693,440509
730693,307191
730691,173889
730693,232331
730688,130936
730693,279252
730688,70821
730685,93847
730690,394346
730685,79768
730690,251990
730690,596230
730685,80365
730689,37748
730685,93602
730689,54984
730685,312009
730689,102758
730689,308741
730685,90604
730701,585831
730701,596298
730711,230059
730685,95064
730711,481778
730689,88763
730685,93592
730701,385558
730702,195176
730690,394352
730701,596294
730685,218317
730696,220766
730697,142857
730696,333113
730697,589363
730696,590317
730696,555276
730696,358184
730696,333916
730705,267821
730705,104962
730719,253520
730698,582853
730719,377409
730696,323882
730705,109212
730705,109232
730706,216650
730712,332686
730712,269952
730705,379365
730705,109215
730712,429828
730719,595072
730705,284926
730705,404906
730719,289716
730705,340338
730712,188142
730705,340285
730705,274720
730705,264288
730712,198016
730719,541560
730712,191468
730719,263837
730719,430321
730717,584711
730719,412548
730728,334990
730728,99037
730728,401809
730728,333477
730728,189476
730728,333482
730720,255453
730720,111788
730729,56301
730729,458444
730729,97363
730729,66678
730729,595687
730729,595691
730729,72914
730708,344890
730729,595644
730729,595685
730708,77262
730743,378233
730743,244666
730729,72911
730743,433742
730720,182913
730743,338604
730720,128739
730720,111658
730708,83502
730708,121266
730725,568485
730743,403452
730708,392916
730708,265102
730708,393855
730708,91119
730761,569571
730761,569599
730761,596036
730761,596044
730761,596076
730761,596045
730761,596028
730761,596126
730761,596029
730761,596031
730761,596066
730764,79247
730764,411621
730764,359000
730764,200290
730764,413669
730764,345578
730764,349645
730764,490607
730764,582876
730764,349666
730749,334109
730749,184574
730749,188007
730749,78244
730749,184695
730749,100176
730749,120747
730749,111701
730749,184076
730765,277896
730765,442124
730765,256100
730765,333317
730765,370382
730765,254818
730765,324153
730765,588138
730763,159880
730763,375465
730768,116438
730768,363267
730768,596320
730768,596316
730763,245658
730768,258013
730768,443688
730782,587900
730782,116048
730782,270021
730766,187923
730766,211432
730766,219574
730766,84208
730766,335301
730766,84695
730766,375747
730781,318738
730781,580316
730781,414980
730781,197966
730781,580313
730781,309551
730793,268259
730781,341808
730781,345753
730787,330010
730787,328857
730787,285905
730793,131970
730787,297723
730793,355522
730781,328714
730781,585729
730781,588072
730793,211134
730805,83819
730808,596634
730805,103886
730798,231920
730798,416287
730809,318614
730809,168131
730798,399590
730798,251119
730805,87635
730809,314395
730805,382597
730805,186570
730821,191131
730805,82184
730809,593765
730821,275654
730809,595652
730809,595655
730798,557599
730809,595653
730821,117827
730809,595040
730821,215861
730821,193479
730839,546453
730839,477438
730839,596519
730839,160721
730839,596518
730843,513005
730845,29824
730845,56237
730845,160897
730844,49928
730844,65610
730844,37876
730844,23916
730844,62839
730846,99777
730844,20627
730846,79792
730846,410411
730837,595900
730846,104214
730846,100563
730846,334829
730854,220499
730854,323882
730854,579977
730848,596133
730854,220766
730854,219558
730855,594019
730855,525796
730854,372680
730855,256326
730848,292154
730855,594015
730855,594910
730855,9486
730848,596122
730855,594911
730855,594914
730855,586882
730862,233322
730862,595761
730862,497683
730862,476725
730862,342906
730862,476731
730862,476729
730871,328617
730871,328628
730871,209809
730873,20643
730873,240016
730873,320541
730873,596453
730873,60937
730873,240015
730873,180267
730873,11793
730873,38338
730873,338666
730884,595381
730884,333909
730884,431929
730884,497072
730872,344420
730872,263551
730884,403452
730872,218033
730872,235233
730872,263215
730872,184889
730872,346347
730878,189357
730880,190040
730878,252902
730880,79163
730880,596507
730880,440550
730880,440543
730880,374476
730880,132577
730880,440542
730887,98902
730887,222620
730887,138199
730887,77126
730887,217403
730887,186260
730892,513331
730898,377431
730898,186508
730898,286007
730889,195176
730898,252790
730898,596677
730905,548324
730910,596438
730910,293598
730918,271246
730910,289970
730910,596337
730918,419669
730918,291598
730918,196394
730918,120747
730918,590986
730918,301469
730917,419600
730917,398981
730917,247728
730909,596658
730917,423325
730917,233951
730917,64353
730920,369926
730917,333890
730937,73731
730920,579903
730920,596007
730920,596072
730920,596064
730937,91179
730932,190346
730932,449106
730920,579913
730925,109215
730932,211328
730932,211227
730920,482020
730925,264237
730920,596067
730932,210954
730920,595956
730925,284926
730920,596068
730920,188372
730937,334168
730925,274720
730925,340338
730925,264288
730925,267821
730925,404906
730941,440509
730925,109212
730941,232331
730941,528212
730941,413192
730941,528826
730941,307191
730921,582975
730941,233168
730941,279252
730904,385556
730904,595619
730904,594252
730904,596093
730925,340285
730904,565966
730936,312009
730936,93847
730936,79768
730927,246878
730927,98015
730936,345551
730927,438814
730939,592833
730939,593315
730939,593720
730939,593227
730939,179422
730936,218317
730939,593737
730931,142857
730931,589363
730940,197748
730940,328714
730940,197966
730940,181219
730940,580313
730935,520056
730935,211590
730935,355484
730940,181300
730935,428746
730940,345753
730935,391589
730940,333113
730940,341808
730953,219574
730953,84695
730953,84208
730953,141307
730953,582058
730953,375747
730955,251119
730955,253077
730955,399590
730955,374046
730955,231920
730955,557599
730965,392916
730965,83502
730965,333035
730965,25717
730944,219600
730944,79374
730965,77262
730965,77553
730944,473682
730944,350922
730965,392947
730944,57908
730965,265102
730958,375297
730958,454202
730958,75910
730977,582853
730958,352059
730964,595412
730962,596230
730962,394346
730962,251990
730962,394352
730983,186570
730983,82184
730983,382597
730983,103886
730983,87635
730993,351059
731031,355900
731031,443575
731031,374068
731031,443572
731031,220550
731031,268259
731029,185576
731029,99562
731029,75823
731029,99564
731029,410585
731029,144665
731029,181200
731029,99565
731027,595054
731033,187694
731033,239751
731033,199428
731033,184110
731033,321130
731035,596772
731033,203653
731033,191219
731033,184785
731033,211744
731033,197232
731032,595170
731055,595590
731067,189493
731067,207151
731067,211122
731067,189578
731067,443166
731067,197256
731067,184688
731067,183638
731043,570820
731043,596798
731068,96880
731068,127474
731068,188775
731059,80690
731068,167238
731039,213547
731043,596811
731068,90760
731043,596810
731043,596790
731043,596784
731038,581025
731049,595332
731043,63717
731082,184282
731082,73698
731082,73627
731082,71945
731082,64774
731060,10000
731082,73955
731060,408869
731072,34892
731072,190198
731072,177588
731052,211436
731089,206540
731089,188004
731089,187918
731089,187831
731089,206678
731089,186806
731036,404815
731097,197232
731094,596768
731097,159880
731097,184785
731097,270146
731097,417801
731060,36336
731060,9709
731060,9710
731040,596845
731112,182915
731112,157692
731112,112048
731112,183820
731112,183796
731112,183818
731112,111777
731112,184037
731112,172254
731112,92644
731112,357385
731112,183797
731112,183118
731112,184932
731117,329636
731117,328856
731117,582799
731111,425858
731117,329635
731111,27749
731117,257926
731111,20502
731111,472450
731111,463347
731111,20804
731118,74131
731118,70808
731118,43008
731118,75465
731118,78964
731118,75659
731114,332825
731114,405665
731118,75606
731076,328662
731086,570794
731128,380760
731128,94182
731128,217855
731128,427981
731128,380814
731128,338649
731128,335786
731128,427995
731128,238512
731077,293226
731128,417750
731096,297849
731128,217329
731128,234671
731128,218234
731084,218895
731084,530038
731073,319183
731129,361100
731073,596839
731129,357359
731073,198212
731073,596828
731084,259588
731073,198836
731084,75297
731073,596836
731129,356420
731084,175917
731073,293534
731073,498729
731133,460323
731133,443979
731133,288969
731133,583215
731133,473900
731133,583867
731133,410973
731133,335895
731133,351052
731133,406747
731073,427446
731133,385615
731073,398004
731133,340472
731073,596764
731054,593819
731115,548227
731135,482388
731135,396809
731149,410338
731135,584607
731149,443392
731149,354891
731149,410288
731149,247941
731149,328864
731149,344405
731149,345686
731149,328776
731150,346338
731149,444209
731150,584449
731150,508429
731135,582836
731150,383873
731150,301807
731150,584447
731077,304406
731150,583264
731135,239316
731146,537746
731146,595220
731135,583214
731146,89890
731146,157109
731146,596867
731146,596888
731146,596897
731146,596893
731146,596890
731127,329705
731127,257982
731127,242831
731127,310854
731127,256375
731127,255593
731127,331323
731127,255592
731127,330555
731146,596864
731127,328904
731146,596871
731127,181565
731127,254783
731154,380778
731147,443120
731147,442917
731154,380706
731147,369044
731154,193667
731137,308214
731137,453350
731154,206887
731137,453302
731137,444022
731137,475764
731147,294652
731137,214661
731154,253127
731137,444201
731137,566769
731141,541313
731137,453324
731147,384116
731154,328665
731154,596863
731137,584836
731154,596866
731151,329892
731137,443920
731151,329885
731154,413486
731151,330459
731137,596884
731154,332481
731151,328874
731154,380935
731151,486375
731151,255246
731151,263959
731151,257843
731151,350050
731151,363157
731151,328579
731151,331119
731170,162258
731170,360206
731170,339762
731170,330926
731170,349523
731170,258723
731151,255437
731170,258707
731170,258088
731170,258051
731170,329813
731170,523645
731131,442577
731131,421604
731131,329524
731131,371911
731131,164200
731131,444057
731131,371909
731131,220876
731131,453434
731131,443953
731131,367744
731131,333361
731131,453220
731141,596911
731170,154277
731175,534163
731175,579259
731175,522232
731175,446884
731175,431764
731058,257752
731175,449146
731175,448016
731175,446678
731175,449933
731175,529491
731175,207351
731175,448017
731175,584040
731143,495674
731125,73482
731125,45052
731125,83890
731125,72184
731125,98530
731125,83893
731125,73265
731125,73994
731125,69809
731125,83820
731125,71377
731125,73688
731165,71145
731165,46342
731125,71445
731165,46706
731176,363839
731176,393508
731176,451639
731165,46357
731165,61337
731176,398846
731165,65941
731165,71634
731176,367457
731165,71139
731176,183850
731165,89914
731199,243311
731165,65198
731195,332699
731162,258213
731195,332722
731162,258085
731162,329672
731162,156277
731195,251224
731162,257841
731162,323767
731125,46666
731162,258374
731162,258321
731190,517851
731190,517850
731162,328911
731190,571262
731162,301548
731190,593449
731162,327893
731195,484184
731190,450135
731190,449890
731190,447715
731190,275017
731190,465146
731178,253430
731178,186587
731190,161009
731178,443580
731190,177469
731178,328667
731178,395698
731178,486723
731178,484802
731202,92103
731202,355109
731202,242546
731202,317088
731181,572373
731196,331453
731202,257204
731196,448276
731196,447928
731196,517876
731196,449216
731196,447692
731202,69268
731196,442868
731196,447792
731202,238648
731181,34908
731196,447916
731157,403441
731202,300425
731182,212426
731182,159688
731182,354569
731182,161195
731182,447661
731182,448001
731182,524018
731182,437782
731182,448018
731182,586923
731182,444038
731185,65202
731185,32816
731185,71715
731185,65205
731185,63663
731185,46345
731185,72124
731185,61370
731185,61369
731200,163342
731179,78179
731185,65201
731200,551674
731185,63662
731179,58848
731185,71220
731200,183749
731179,301296
731200,183748
731179,38013
731200,192909
731200,77007
731179,255822
731200,183721
731200,118433
731189,520312
731189,520315
731185,69358
731189,323417
731189,520314
731189,593105
731189,595261
731189,596938
731211,235058
731211,131380
731211,238821
731211,196840
731107,257357
731211,328921
731211,328880
731211,161241
731211,161242
731107,95438
731107,72798
731211,243896
731211,180122
731211,141093
731211,88762
731211,146465
731107,216062
731107,297618
731107,257358
731107,577178
731107,241666
731220,70009
731220,72492
731220,220330
731220,68059
731197,596924
731218,90261
731218,158056
731222,161376
731222,294828
731222,454244
731222,197035
731222,238607
731222,441150
731222,426815
731222,90972
731218,551172
731222,197135
731222,453328
731222,432105
731222,426736
731218,596954
731218,158792
731218,197678
731228,340353
731187,518756
731228,155692
731217,580315
731217,328432
731217,305980
731217,378039
731217,596937
731219,486653
731217,596934
731228,402541
731219,476990
731219,529820
731228,402645
731219,499340
731228,508719
731219,486654
731228,117528
731219,476939
731228,117641
731219,236444
731228,93517
731228,377833
731218,36722
731230,278831
731218,483597
731230,275227
731218,72713
731230,293446
731230,346908
731204,369020
731204,436745
731204,219061
731204,366031
731230,493053
731204,219062
731204,469041
731204,436793
731230,278840
731230,226869
731230,132410
731230,245202
731230,256994
731230,158153
731230,160928
731234,26158
731234,24549
731234,30555
731234,27997
731234,23417
731234,43792
731234,34871
731234,45398
731234,595634
731106,537402
731172,286849
731172,290087
731172,287290
731172,245923
731239,75941
731239,73410
731239,63150
731239,71663
731239,78958
731237,60956
731236,558161
731245,412106
731245,208530
731245,66750
731245,370234
731245,538458
731245,538495
731243,236695
731243,251254
731243,146917
731243,338538
731243,450055
731243,206078
731248,131699
731248,131679
731248,275368
731248,98129
731248,131680
731248,275388
731248,195674
731248,223839
731248,200450
731248,187740
731248,332357
731248,225285
731254,596898
731255,591905
731255,594910
731255,593976
731255,594015
731255,525796
731255,594019
731255,256326
731261,120255
731261,120259
731255,586882
731255,594914
731261,484923
731261,219003
731261,247463
731261,231775
731255,594911
731261,251221
731260,596947
731261,76306
731255,9486
731261,302692
731268,595653
731268,595655
731268,168131
731268,595040
731268,593765
731268,314395
731268,595672
731268,595652
731268,318614
731278,116413
731278,596068
731278,596067
731278,482020
731278,585795
731278,596072
731278,579903
731278,211144
731275,257853
731278,596064
731278,596007
731275,297668
731275,297664
731275,331385
731275,257974
731275,258227
731275,258560
731275,323294
731272,595295
731279,14006
731279,53602
731279,77967
731279,33288
731289,37195
731289,172994
731289,309666
731289,310278
731289,289986
731299,437782
731299,161195
731299,354569
731299,448001
731299,212426
731299,447661
731299,524018
731299,159688
731299,448018
731312,257841
731312,301548
731312,258321
731312,329672
731312,323767
731312,156277
731312,258374
731314,330007
731314,348900
731314,241060
731314,260029
731314,304604
731314,284690
731316,597138
731325,593038
731325,593047
731325,595008
731283,441775
731283,212731
731331,275017
731331,571262
731283,596822
731331,517850
731283,491704
731331,517851
731283,595183
731331,447715
731325,221943
731325,221754
731325,398166
731325,217285
731325,79994
731325,596904
731324,595199
731340,539425
731336,342944
731340,307683
731336,342974
731336,334226
731340,108554
731336,255360
731340,394672
731336,331175
731343,257752
731357,354569
731357,524018
731357,437782
731357,447661
731357,159688
731357,448001
731357,212426
731357,161195
731357,448018
731347,597210
731347,297211
731347,322441
731347,108699
731354,596772
731347,108697
731347,258580
731347,212016
731350,192006
731350,186598
731350,182510
731350,78901
731350,182518
731381,481778
731381,176481
731381,594190
731381,278390
731381,595570
731381,594167
731381,594144
731381,278394
731381,230059
731353,597085
731265,253768
731265,38519
731265,210603
731265,62872
731265,38521
731265,210600
731265,21890
731387,66678
731265,247075
731387,56301
731265,210598
731375,212220
731387,97363
731375,289481
731387,55028
731265,320163
731387,595691
731387,595687
731387,72914
731387,595644
731387,595685
731375,177700
731375,321169
731375,547731
731375,178953
731265,321645
731375,264271
731375,264268
731375,258799
731366,67252
731385,211144
731385,116413
731385,579903
731385,596072
731385,596068
731366,69363
731385,585795
731385,482020
731385,596007
731385,596067
731385,596064
731322,335242
731366,298846
731366,67256
731366,56628
731366,175769
731355,308946
731389,6047
731389,32777
731389,32776
731389,298743
731396,594015
731396,256326
731396,594910
731396,593976
731396,525796
731396,594911
731396,586882
731397,587900
731397,19757
731386,540924
731386,326057
731386,468156
731386,535044
731386,540908
731386,540949
731361,8256
731361,22341
731361,130971
731410,517851
731410,517850
731402,73451
731402,24283
731361,511569
731410,449890
731402,24427
731402,45604
731402,57219
731402,38356
731402,73292
731402,71273
731361,99545
731402,45013
731361,7025
731410,571262
731393,595010
731402,71056
731402,45406
731402,64758
731410,447715
731388,393452
731388,357187
731388,551584
731388,381508
731388,566687
731388,442986
731388,353457
731388,551585
731361,130972
731388,566407
731411,595299
731392,133269
731392,271737
731392,77543
731392,510149
731392,141446
731419,460808
731392,544679
731392,357428
731392,497321
731392,309604
731392,496600
731392,597287
731413,19265
731401,257841
731401,329672
731409,92333
731401,301548
731401,156277
731401,323767
731401,258321
731401,258374
731414,13524
731414,14186
731409,75021
731414,3591
731414,14722
731414,14187
731414,19014
731409,377069
731414,35102
731414,13286
731414,13512
731426,342944
731426,255360
